EIN_YEAR,Organization Name,EIN,Tax Year,Tax End Date,Location (Zipcode),Federate Campaigns,Membership Dues,Fundraising Events,Related Organizations,Government Grants,All Other Contributions,Noncash Contributions,Total,Philanthropic_Total
,,,,02-28-2019,,,,,,,,,,408221.8333
,,,,01-30-2019,,,,,,,,,,408221.8333
,,,,12-30-2018,,,,,,,,,,408221.8333
,,,,11-30-2018,,,,,,,,,,408221.8333
,,,,10-30-2018,,,,,,,,,,408221.8333
,,,,09-30-2018,,,,,,,,,,408221.8333
,,,,08-30-2018,,,,,,,,,,408221.8333
,,,,07-30-2018,,,,,,,,,,408221.8333
237332048_2019,THE SAN DIEGO LESBIANGAY BISEXUAL TRANSGENDER COMMUNITY CENTER,237332048,2019,06-30-2020,92163,0,0,0,0,3582838,4003879,0,7586717,4003879
,,,,05-30-2020,,,,,,,,,,333656.5833
,,,,04-30-2020,,,,,,,,,,333656.5833
,,,,03-30-2020,,,,,,,,,,333656.5833
,,,,02-29-2020,,,,,,,,,,333656.5833
,,,,01-30-2020,,,,,,,,,,333656.5833
,,,,12-30-2019,,,,,,,,,,333656.5833
,,,,11-30-2019,,,,,,,,,,333656.5833
,,,,10-30-2019,,,,,,,,,,333656.5833
,,,,09-30-2019,,,,,,,,,,333656.5833
,,,,08-30-2019,,,,,,,,,,333656.5833
,,,,07-30-2019,,,,,,,,,,333656.5833
237332048_2020,THE SAN DIEGO LESBIAN GAY BISEXUAL TRANSGENDER COMMUNITY CENTER,237332048,2020,06-30-2021,92163,0,0,0,0,5499751,5085443,0,10585194,5085443
,,,,05-30-2021,,,,,,,,,,423786.9167
,,,,04-30-2021,,,,,,,,,,423786.9167
,,,,03-30-2021,,,,,,,,,,423786.9167
,,,,02-28-2021,,,,,,,,,,423786.9167
,,,,01-30-2021,,,,,,,,,,423786.9167
,,,,12-30-2020,,,,,,,,,,423786.9167
,,,,11-30-2020,,,,,,,,,,423786.9167
,,,,10-30-2020,,,,,,,,,,423786.9167
,,,,09-30-2020,,,,,,,,,,423786.9167
,,,,08-30-2020,,,,,,,,,,423786.9167
,,,,07-30-2020,,,,,,,,,,423786.9167
237334012_2013,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2013,06-30-2014,0,116799,0,196830,0,0,1845723,0,2159352,2159352
,,,,05-30-2014,,,,,,,,,,179946
,,,,04-30-2014,,,,,,,,,,179946
,,,,03-30-2014,,,,,,,,,,179946
,,,,02-28-2014,,,,,,,,,,179946
,,,,01-30-2014,,,,,,,,,,179946
,,,,12-30-2013,,,,,,,,,,179946
,,,,11-30-2013,,,,,,,,,,179946
,,,,10-30-2013,,,,,,,,,,179946
,,,,09-30-2013,,,,,,,,,,179946
,,,,08-30-2013,,,,,,,,,,179946
,,,,07-30-2013,,,,,,,,,,179946
237334012_2014,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2014,06-30-2015,92101,120174,0,143749,0,0,1755127,0,2019050,2019050
,,,,05-30-2015,,,,,,,,,,168254.1667
,,,,04-30-2015,,,,,,,,,,168254.1667
,,,,03-30-2015,,,,,,,,,,168254.1667
,,,,02-28-2015,,,,,,,,,,168254.1667
,,,,01-30-2015,,,,,,,,,,168254.1667
,,,,12-30-2014,,,,,,,,,,168254.1667
,,,,11-30-2014,,,,,,,,,,168254.1667
,,,,10-30-2014,,,,,,,,,,168254.1667
,,,,09-30-2014,,,,,,,,,,168254.1667
,,,,08-30-2014,,,,,,,,,,168254.1667
,,,,07-30-2014,,,,,,,,,,168254.1667
237334012_2015,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2015,06-30-2016,92101,121494,0,57035,0,0,2955261,0,3133790,3133790
,,,,05-30-2016,,,,,,,,,,261149.1667
,,,,04-30-2016,,,,,,,,,,261149.1667
,,,,03-30-2016,,,,,,,,,,261149.1667
,,,,02-29-2016,,,,,,,,,,261149.1667
,,,,01-30-2016,,,,,,,,,,261149.1667
,,,,12-30-2015,,,,,,,,,,261149.1667
,,,,11-30-2015,,,,,,,,,,261149.1667
,,,,10-30-2015,,,,,,,,,,261149.1667
,,,,09-30-2015,,,,,,,,,,261149.1667
,,,,08-30-2015,,,,,,,,,,261149.1667
,,,,07-30-2015,,,,,,,,,,261149.1667
237334012_2016,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2016,06-30-2017,92112,77085,0,53000,0,0,1952123,0,2082208,2082208
,,,,05-30-2017,,,,,,,,,,173517.3333
,,,,04-30-2017,,,,,,,,,,173517.3333
,,,,03-30-2017,,,,,,,,,,173517.3333
,,,,02-28-2017,,,,,,,,,,173517.3333
,,,,01-30-2017,,,,,,,,,,173517.3333
,,,,12-30-2016,,,,,,,,,,173517.3333
,,,,11-30-2016,,,,,,,,,,173517.3333
,,,,10-30-2016,,,,,,,,,,173517.3333
,,,,09-30-2016,,,,,,,,,,173517.3333
,,,,08-30-2016,,,,,,,,,,173517.3333
,,,,07-30-2016,,,,,,,,,,173517.3333
237334012_2017,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2017,06-30-2018,92112,91200,0,28745,0,0,2116667,0,2236612,2236612
,,,,05-30-2018,,,,,,,,,,186384.3333
,,,,04-30-2018,,,,,,,,,,186384.3333
,,,,03-30-2018,,,,,,,,,,186384.3333
,,,,02-28-2018,,,,,,,,,,186384.3333
,,,,01-30-2018,,,,,,,,,,186384.3333
,,,,12-30-2017,,,,,,,,,,186384.3333
,,,,11-30-2017,,,,,,,,,,186384.3333
,,,,10-30-2017,,,,,,,,,,186384.3333
,,,,09-30-2017,,,,,,,,,,186384.3333
,,,,08-30-2017,,,,,,,,,,186384.3333
,,,,07-30-2017,,,,,,,,,,186384.3333
237334012_2018,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2018,06-30-2019,92112,50794,0,5748,0,7519954,2379161,0,9955657,2435703
,,,,05-30-2019,,,,,,,,,,202975.25
,,,,04-30-2019,,,,,,,,,,202975.25
,,,,03-30-2019,,,,,,,,,,202975.25
,,,,02-28-2019,,,,,,,,,,202975.25
,,,,01-30-2019,,,,,,,,,,202975.25
,,,,12-30-2018,,,,,,,,,,202975.25
,,,,11-30-2018,,,,,,,,,,202975.25
,,,,10-30-2018,,,,,,,,,,202975.25
,,,,09-30-2018,,,,,,,,,,202975.25
,,,,08-30-2018,,,,,,,,,,202975.25
,,,,07-30-2018,,,,,,,,,,202975.25
237334012_2019,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2019,06-30-2020,92112,21301,0,0,0,7876775,2735170,0,10633246,2756471
,,,,05-30-2020,,,,,,,,,,229705.9167
,,,,04-30-2020,,,,,,,,,,229705.9167
,,,,03-30-2020,,,,,,,,,,229705.9167
,,,,02-29-2020,,,,,,,,,,229705.9167
,,,,01-30-2020,,,,,,,,,,229705.9167
,,,,12-30-2019,,,,,,,,,,229705.9167
,,,,11-30-2019,,,,,,,,,,229705.9167
,,,,10-30-2019,,,,,,,,,,229705.9167
,,,,09-30-2019,,,,,,,,,,229705.9167
,,,,08-30-2019,,,,,,,,,,229705.9167
,,,,07-30-2019,,,,,,,,,,229705.9167
237334012_2020,CATHOLIC CHARITIES DIOCESE OF SAN DIEGO,237334012,2020,06-30-2021,92112,9190,0,0,0,11606920,4238141,0,15854251,4247331
,,,,05-30-2021,,,,,,,,,,353944.25
,,,,04-30-2021,,,,,,,,,,353944.25
,,,,03-30-2021,,,,,,,,,,353944.25
,,,,02-28-2021,,,,,,,,,,353944.25
,,,,01-30-2021,,,,,,,,,,353944.25
,,,,12-30-2020,,,,,,,,,,353944.25
,,,,11-30-2020,,,,,,,,,,353944.25
,,,,10-30-2020,,,,,,,,,,353944.25
,,,,09-30-2020,,,,,,,,,,353944.25
,,,,08-30-2020,,,,,,,,,,353944.25
,,,,07-30-2020,,,,,,,,,,353944.25
261712580_2013,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2013,12-31-2013,0,0,4050,0,0,0,1294766,0,1298816,1298816
,,,,11-30-2013,,,,,,,,,,108234.6667
,,,,10-31-2013,,,,,,,,,,108234.6667
,,,,09-30-2013,,,,,,,,,,108234.6667
,,,,08-31-2013,,,,,,,,,,108234.6667
,,,,07-31-2013,,,,,,,,,,108234.6667
,,,,06-30-2013,,,,,,,,,,108234.6667
,,,,05-31-2013,,,,,,,,,,108234.6667
,,,,04-30-2013,,,,,,,,,,108234.6667
,,,,03-31-2013,,,,,,,,,,108234.6667
,,,,02-28-2013,,,,,,,,,,108234.6667
,,,,01-31-2013,,,,,,,,,,108234.6667
261712580_2014,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2014,12-31-2014,92112,0,0,0,0,0,1558845,0,1558845,1558845
,,,,11-30-2014,,,,,,,,,,129903.75
,,,,10-31-2014,,,,,,,,,,129903.75
,,,,09-30-2014,,,,,,,,,,129903.75
,,,,08-31-2014,,,,,,,,,,129903.75
,,,,07-31-2014,,,,,,,,,,129903.75
,,,,06-30-2014,,,,,,,,,,129903.75
,,,,05-31-2014,,,,,,,,,,129903.75
,,,,04-30-2014,,,,,,,,,,129903.75
,,,,03-31-2014,,,,,,,,,,129903.75
,,,,02-28-2014,,,,,,,,,,129903.75
,,,,01-31-2014,,,,,,,,,,129903.75
261712580_2015,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2015,12-31-2015,92112,0,0,0,0,0,1236342,0,1236342,1236342
,,,,11-30-2015,,,,,,,,,,103028.5
,,,,10-31-2015,,,,,,,,,,103028.5
,,,,09-30-2015,,,,,,,,,,103028.5
,,,,08-31-2015,,,,,,,,,,103028.5
,,,,07-31-2015,,,,,,,,,,103028.5
,,,,06-30-2015,,,,,,,,,,103028.5
,,,,05-31-2015,,,,,,,,,,103028.5
,,,,04-30-2015,,,,,,,,,,103028.5
,,,,03-31-2015,,,,,,,,,,103028.5
,,,,02-28-2015,,,,,,,,,,103028.5
,,,,01-31-2015,,,,,,,,,,103028.5
261712580_2016,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2016,12-31-2016,92112,0,0,0,0,0,2424704,0,2424704,2424704
,,,,11-30-2016,,,,,,,,,,202058.6667
,,,,10-31-2016,,,,,,,,,,202058.6667
,,,,09-30-2016,,,,,,,,,,202058.6667
,,,,08-31-2016,,,,,,,,,,202058.6667
,,,,07-31-2016,,,,,,,,,,202058.6667
,,,,06-30-2016,,,,,,,,,,202058.6667
,,,,05-31-2016,,,,,,,,,,202058.6667
,,,,04-30-2016,,,,,,,,,,202058.6667
,,,,03-31-2016,,,,,,,,,,202058.6667
,,,,02-29-2016,,,,,,,,,,202058.6667
,,,,01-31-2016,,,,,,,,,,202058.6667
261712580_2017,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2017,12-31-2017,92112,0,0,0,0,0,1624468,0,1624468,1624468
,,,,11-30-2017,,,,,,,,,,135372.3333
,,,,10-31-2017,,,,,,,,,,135372.3333
,,,,09-30-2017,,,,,,,,,,135372.3333
,,,,08-31-2017,,,,,,,,,,135372.3333
,,,,07-31-2017,,,,,,,,,,135372.3333
,,,,06-30-2017,,,,,,,,,,135372.3333
,,,,05-31-2017,,,,,,,,,,135372.3333
,,,,04-30-2017,,,,,,,,,,135372.3333
,,,,03-31-2017,,,,,,,,,,135372.3333
,,,,02-28-2017,,,,,,,,,,135372.3333
,,,,01-31-2017,,,,,,,,,,135372.3333
261712580_2018,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2018,12-31-2018,92112,0,9375,0,0,0,2631980,0,2641355,2641355
,,,,11-30-2018,,,,,,,,,,220112.9167
,,,,10-31-2018,,,,,,,,,,220112.9167
,,,,09-30-2018,,,,,,,,,,220112.9167
,,,,08-31-2018,,,,,,,,,,220112.9167
,,,,07-31-2018,,,,,,,,,,220112.9167
,,,,06-30-2018,,,,,,,,,,220112.9167
,,,,05-31-2018,,,,,,,,,,220112.9167
,,,,04-30-2018,,,,,,,,,,220112.9167
,,,,03-31-2018,,,,,,,,,,220112.9167
,,,,02-28-2018,,,,,,,,,,220112.9167
,,,,01-31-2018,,,,,,,,,,220112.9167
261712580_2019,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2019,12-31-2019,92112,0,9365,0,0,0,1800844,0,1810209,1810209
,,,,11-30-2019,,,,,,,,,,150850.75
,,,,10-31-2019,,,,,,,,,,150850.75
,,,,09-30-2019,,,,,,,,,,150850.75
,,,,08-31-2019,,,,,,,,,,150850.75
,,,,07-31-2019,,,,,,,,,,150850.75
,,,,06-30-2019,,,,,,,,,,150850.75
,,,,05-31-2019,,,,,,,,,,150850.75
,,,,04-30-2019,,,,,,,,,,150850.75
,,,,03-31-2019,,,,,,,,,,150850.75
,,,,02-28-2019,,,,,,,,,,150850.75
,,,,01-31-2019,,,,,,,,,,150850.75
261712580_2020,EQUALITY ALLIANCE OF SAN DIEGO COUNTY,261712580,2020,12-31-2020,92112,0,5050,0,0,242800,4179440,0,4427290,4184490
,,,,11-30-2020,,,,,,,,,,348707.5
,,,,10-31-2020,,,,,,,,,,348707.5
,,,,09-30-2020,,,,,,,,,,348707.5
,,,,08-31-2020,,,,,,,,,,348707.5
,,,,07-31-2020,,,,,,,,,,348707.5
,,,,06-30-2020,,,,,,,,,,348707.5
,,,,05-31-2020,,,,,,,,,,348707.5
,,,,04-30-2020,,,,,,,,,,348707.5
,,,,03-31-2020,,,,,,,,,,348707.5
,,,,02-29-2020,,,,,,,,,,348707.5
,,,,01-31-2020,,,,,,,,,,348707.5
261712580_2021,EQUALITY ALLIANCE OF SAN DIEGO,261712580,2021,12-31-2021,92112,0,0,72165,0,0,4616925,0,4689090,4689090
,,,,11-30-2021,,,,,,,,,,390757.5
,,,,10-31-2021,,,,,,,,,,390757.5
,,,,09-30-2021,,,,,,,,,,390757.5
,,,,08-31-2021,,,,,,,,,,390757.5
,,,,07-31-2021,,,,,,,,,,390757.5
,,,,06-30-2021,,,,,,,,,,390757.5
,,,,05-31-2021,,,,,,,,,,390757.5
,,,,04-30-2021,,,,,,,,,,390757.5
,,,,03-31-2021,,,,,,,,,,390757.5
,,,,02-28-2021,,,,,,,,,,390757.5
,,,,01-31-2021,,,,,,,,,,390757.5
261712580_2022,EQUALITY ALLIANCE OF SAN DIEGO,261712580,2022,12-31-2022,92112,0,0,0,0,0,7171594,0,7171594,7171594
,,,,11-30-2022,,,,,,,,,,597632.8333
,,,,10-31-2022,,,,,,,,,,597632.8333
,,,,09-30-2022,,,,,,,,,,597632.8333
,,,,08-31-2022,,,,,,,,,,597632.8333
,,,,07-31-2022,,,,,,,,,,597632.8333
,,,,06-30-2022,,,,,,,,,,597632.8333
,,,,05-31-2022,,,,,,,,,,597632.8333
,,,,04-30-2022,,,,,,,,,,597632.8333
,,,,03-31-2022,,,,,,,,,,597632.8333
,,,,02-28-2022,,,,,,,,,,597632.8333
,,,,01-31-2022,,,,,,,,,,597632.8333
263405689_2013,GENERATEHOPE INC,263405689,2013,12-31-2013,0,0,0,0,0,100000,179228,0,279228,179228
,,,,11-30-2013,,,,,,,,,,14935.66667
,,,,10-31-2013,,,,,,,,,,14935.66667
,,,,09-30-2013,,,,,,,,,,14935.66667
,,,,08-31-2013,,,,,,,,,,14935.66667
,,,,07-31-2013,,,,,,,,,,14935.66667
,,,,06-30-2013,,,,,,,,,,14935.66667
,,,,05-31-2013,,,,,,,,,,14935.66667
,,,,04-30-2013,,,,,,,,,,14935.66667
,,,,03-31-2013,,,,,,,,,,14935.66667
,,,,02-28-2013,,,,,,,,,,14935.66667
,,,,01-31-2013,,,,,,,,,,14935.66667
263405689_2014,GENERATEHOPE INC,263405689,2014,12-31-2014,92108,0,0,0,0,100000,227478,0,327478,227478
,,,,11-30-2014,,,,,,,,,,18956.5
,,,,10-31-2014,,,,,,,,,,18956.5
,,,,09-30-2014,,,,,,,,,,18956.5
,,,,08-31-2014,,,,,,,,,,18956.5
,,,,07-31-2014,,,,,,,,,,18956.5
,,,,06-30-2014,,,,,,,,,,18956.5
,,,,05-31-2014,,,,,,,,,,18956.5
,,,,04-30-2014,,,,,,,,,,18956.5
,,,,03-31-2014,,,,,,,,,,18956.5
,,,,02-28-2014,,,,,,,,,,18956.5
,,,,01-31-2014,,,,,,,,,,18956.5
263405689_2015,GENERATEHOPE INC,263405689,2015,12-31-2015,92108,0,0,12315,0,153154,559739,0,725208,572054
,,,,11-30-2015,,,,,,,,,,47671.16667
,,,,10-31-2015,,,,,,,,,,47671.16667
,,,,09-30-2015,,,,,,,,,,47671.16667
,,,,08-31-2015,,,,,,,,,,47671.16667
,,,,07-31-2015,,,,,,,,,,47671.16667
,,,,06-30-2015,,,,,,,,,,47671.16667
,,,,05-31-2015,,,,,,,,,,47671.16667
,,,,04-30-2015,,,,,,,,,,47671.16667
,,,,03-31-2015,,,,,,,,,,47671.16667
,,,,02-28-2015,,,,,,,,,,47671.16667
,,,,01-31-2015,,,,,,,,,,47671.16667
263405689_2016,GENERATEHOPE INC,263405689,2016,12-31-2016,92108,0,0,0,0,52000,971973,736500,1023973,971973
,,,,11-30-2016,,,,,,,,,,80997.75
,,,,10-31-2016,,,,,,,,,,80997.75
,,,,09-30-2016,,,,,,,,,,80997.75
,,,,08-31-2016,,,,,,,,,,80997.75
,,,,07-31-2016,,,,,,,,,,80997.75
,,,,06-30-2016,,,,,,,,,,80997.75
,,,,05-31-2016,,,,,,,,,,80997.75
,,,,04-30-2016,,,,,,,,,,80997.75
,,,,03-31-2016,,,,,,,,,,80997.75
,,,,02-29-2016,,,,,,,,,,80997.75
,,,,01-31-2016,,,,,,,,,,80997.75
263405689_2017,GENERATEHOPE INC,263405689,2017,12-31-2017,92108,0,0,139870,0,83947,705417,149318,929234,845287
,,,,11-30-2017,,,,,,,,,,70440.58333
,,,,10-31-2017,,,,,,,,,,70440.58333
,,,,09-30-2017,,,,,,,,,,70440.58333
,,,,08-31-2017,,,,,,,,,,70440.58333
,,,,07-31-2017,,,,,,,,,,70440.58333
,,,,06-30-2017,,,,,,,,,,70440.58333
,,,,05-31-2017,,,,,,,,,,70440.58333
,,,,04-30-2017,,,,,,,,,,70440.58333
,,,,03-31-2017,,,,,,,,,,70440.58333
,,,,02-28-2017,,,,,,,,,,70440.58333
,,,,01-31-2017,,,,,,,,,,70440.58333
263405689_2018,GENERATEHOPE INC,263405689,2018,12-31-2018,92108,0,0,204598,0,65995,1195492,317578,1466085,1400090
,,,,11-30-2018,,,,,,,,,,116674.1667
,,,,10-31-2018,,,,,,,,,,116674.1667
,,,,09-30-2018,,,,,,,,,,116674.1667
,,,,08-31-2018,,,,,,,,,,116674.1667
,,,,07-31-2018,,,,,,,,,,116674.1667
,,,,06-30-2018,,,,,,,,,,116674.1667
,,,,05-31-2018,,,,,,,,,,116674.1667
,,,,04-30-2018,,,,,,,,,,116674.1667
,,,,03-31-2018,,,,,,,,,,116674.1667
,,,,02-28-2018,,,,,,,,,,116674.1667
,,,,01-31-2018,,,,,,,,,,116674.1667
263405689_2019,GENERATEHOPE INC,263405689,2019,12-31-2019,92108,0,0,190000,0,61264,871044,53273,1122308,1061044
,,,,11-30-2019,,,,,,,,,,88420.33333
,,,,10-31-2019,,,,,,,,,,88420.33333
,,,,09-30-2019,,,,,,,,,,88420.33333
,,,,08-31-2019,,,,,,,,,,88420.33333
,,,,07-31-2019,,,,,,,,,,88420.33333
,,,,06-30-2019,,,,,,,,,,88420.33333
,,,,05-31-2019,,,,,,,,,,88420.33333
,,,,04-30-2019,,,,,,,,,,88420.33333
,,,,03-31-2019,,,,,,,,,,88420.33333
,,,,02-28-2019,,,,,,,,,,88420.33333
,,,,01-31-2019,,,,,,,,,,88420.33333
263405689_2020,GENERATEHOPE INC,263405689,2020,12-31-2020,92108,0,0,133830,0,60934,1162044,76861,1356808,1295874
,,,,11-30-2020,,,,,,,,,,107989.5
,,,,10-31-2020,,,,,,,,,,107989.5
,,,,09-30-2020,,,,,,,,,,107989.5
,,,,08-31-2020,,,,,,,,,,107989.5
,,,,07-31-2020,,,,,,,,,,107989.5
,,,,06-30-2020,,,,,,,,,,107989.5
,,,,05-31-2020,,,,,,,,,,107989.5
,,,,04-30-2020,,,,,,,,,,107989.5
,,,,03-31-2020,,,,,,,,,,107989.5
,,,,02-29-2020,,,,,,,,,,107989.5
,,,,01-31-2020,,,,,,,,,,107989.5
263405689_2021,GENERATEHOPE INC,263405689,2021,12-31-2021,92108,0,0,159532,0,321341,2444340,61751,2925213,2603872
,,,,11-30-2021,,,,,,,,,,216989.3333
,,,,10-31-2021,,,,,,,,,,216989.3333
,,,,09-30-2021,,,,,,,,,,216989.3333
,,,,08-31-2021,,,,,,,,,,216989.3333
,,,,07-31-2021,,,,,,,,,,216989.3333
,,,,06-30-2021,,,,,,,,,,216989.3333
,,,,05-31-2021,,,,,,,,,,216989.3333
,,,,04-30-2021,,,,,,,,,,216989.3333
,,,,03-31-2021,,,,,,,,,,216989.3333
,,,,02-28-2021,,,,,,,,,,216989.3333
,,,,01-31-2021,,,,,,,,,,216989.3333
270447059_2013,DREAMS FOR CHANGE,270447059,2013,12-31-2013,0,0,0,0,0,23051,82706,0,105757,82706
,,,,11-30-2013,,,,,,,,,,6892.166667
,,,,10-31-2013,,,,,,,,,,6892.166667
,,,,09-30-2013,,,,,,,,,,6892.166667
,,,,08-31-2013,,,,,,,,,,6892.166667
,,,,07-31-2013,,,,,,,,,,6892.166667
,,,,06-30-2013,,,,,,,,,,6892.166667
,,,,05-31-2013,,,,,,,,,,6892.166667
,,,,04-30-2013,,,,,,,,,,6892.166667
,,,,03-31-2013,,,,,,,,,,6892.166667
,,,,02-28-2013,,,,,,,,,,6892.166667
,,,,01-31-2013,,,,,,,,,,6892.166667
270447059_2014,DREAMS FOR CHANGE,270447059,2014,12-31-2014,92176,0,0,0,0,0,206298,0,206298,206298
,,,,11-30-2014,,,,,,,,,,17191.5
,,,,10-31-2014,,,,,,,,,,17191.5
,,,,09-30-2014,,,,,,,,,,17191.5
,,,,08-31-2014,,,,,,,,,,17191.5
,,,,07-31-2014,,,,,,,,,,17191.5
,,,,06-30-2014,,,,,,,,,,17191.5
,,,,05-31-2014,,,,,,,,,,17191.5
,,,,04-30-2014,,,,,,,,,,17191.5
,,,,03-31-2014,,,,,,,,,,17191.5
,,,,02-28-2014,,,,,,,,,,17191.5
,,,,01-31-2014,,,,,,,,,,17191.5
270447059_2015,DREAMS FOR CHANGE,270447059,2015,12-31-2015,92176,0,0,0,0,0,363988,0,363988,363988
,,,,11-30-2015,,,,,,,,,,30332.33333
,,,,10-31-2015,,,,,,,,,,30332.33333
,,,,09-30-2015,,,,,,,,,,30332.33333
,,,,08-31-2015,,,,,,,,,,30332.33333
,,,,07-31-2015,,,,,,,,,,30332.33333
,,,,06-30-2015,,,,,,,,,,30332.33333
,,,,05-31-2015,,,,,,,,,,30332.33333
,,,,04-30-2015,,,,,,,,,,30332.33333
,,,,03-31-2015,,,,,,,,,,30332.33333
,,,,02-28-2015,,,,,,,,,,30332.33333
,,,,01-31-2015,,,,,,,,,,30332.33333
270447059_2016,DREAMS FOR CHANGE,270447059,2016,12-31-2016,92176,0,0,0,0,0,367905,0,367905,367905
,,,,11-30-2016,,,,,,,,,,30658.75
,,,,10-31-2016,,,,,,,,,,30658.75
,,,,09-30-2016,,,,,,,,,,30658.75
,,,,08-31-2016,,,,,,,,,,30658.75
,,,,07-31-2016,,,,,,,,,,30658.75
,,,,06-30-2016,,,,,,,,,,30658.75
,,,,05-31-2016,,,,,,,,,,30658.75
,,,,04-30-2016,,,,,,,,,,30658.75
,,,,03-31-2016,,,,,,,,,,30658.75
,,,,02-29-2016,,,,,,,,,,30658.75
,,,,01-31-2016,,,,,,,,,,30658.75
270447059_2017,DREAMS FOR CHANGE,270447059,2017,12-31-2017,92176,0,0,0,0,13723,589875,0,603598,589875
,,,,11-30-2017,,,,,,,,,,49156.25
,,,,10-31-2017,,,,,,,,,,49156.25
,,,,09-30-2017,,,,,,,,,,49156.25
,,,,08-31-2017,,,,,,,,,,49156.25
,,,,07-31-2017,,,,,,,,,,49156.25
,,,,06-30-2017,,,,,,,,,,49156.25
,,,,05-31-2017,,,,,,,,,,49156.25
,,,,04-30-2017,,,,,,,,,,49156.25
,,,,03-31-2017,,,,,,,,,,49156.25
,,,,02-28-2017,,,,,,,,,,49156.25
,,,,01-31-2017,,,,,,,,,,49156.25
270447059_2018,DREAMS FOR CHANGE,270447059,2018,12-31-2018,92176,0,0,0,0,345041,492397,0,837438,492397
,,,,11-30-2018,,,,,,,,,,41033.08333
,,,,10-31-2018,,,,,,,,,,41033.08333
,,,,09-30-2018,,,,,,,,,,41033.08333
,,,,08-31-2018,,,,,,,,,,41033.08333
,,,,07-31-2018,,,,,,,,,,41033.08333
,,,,06-30-2018,,,,,,,,,,41033.08333
,,,,05-31-2018,,,,,,,,,,41033.08333
,,,,04-30-2018,,,,,,,,,,41033.08333
,,,,03-31-2018,,,,,,,,,,41033.08333
,,,,02-28-2018,,,,,,,,,,41033.08333
,,,,01-31-2018,,,,,,,,,,41033.08333
270447059_2019,DREAMS FOR CHANGE,270447059,2019,12-31-2019,92176,0,0,0,0,600504,421536,0,1022040,421536
,,,,11-30-2019,,,,,,,,,,35128
,,,,10-31-2019,,,,,,,,,,35128
,,,,09-30-2019,,,,,,,,,,35128
,,,,08-31-2019,,,,,,,,,,35128
,,,,07-31-2019,,,,,,,,,,35128
,,,,06-30-2019,,,,,,,,,,35128
,,,,05-31-2019,,,,,,,,,,35128
,,,,04-30-2019,,,,,,,,,,35128
,,,,03-31-2019,,,,,,,,,,35128
,,,,02-28-2019,,,,,,,,,,35128
,,,,01-31-2019,,,,,,,,,,35128
270447059_2020,DREAMS FOR CHANGE INC,270447059,2020,12-31-2020,92176,0,0,0,0,717584,434903,0,1152487,434903
,,,,11-30-2020,,,,,,,,,,36241.91667
,,,,10-31-2020,,,,,,,,,,36241.91667
,,,,09-30-2020,,,,,,,,,,36241.91667
,,,,08-31-2020,,,,,,,,,,36241.91667
,,,,07-31-2020,,,,,,,,,,36241.91667
,,,,06-30-2020,,,,,,,,,,36241.91667
,,,,05-31-2020,,,,,,,,,,36241.91667
,,,,04-30-2020,,,,,,,,,,36241.91667
,,,,03-31-2020,,,,,,,,,,36241.91667
,,,,02-29-2020,,,,,,,,,,36241.91667
,,,,01-31-2020,,,,,,,,,,36241.91667
270447059_2021,DREAMS FOR CHANGE INC,270447059,2021,12-31-2021,92176,0,0,0,0,845519,229074,0,1074593,229074
,,,,11-30-2021,,,,,,,,,,19089.5
,,,,10-31-2021,,,,,,,,,,19089.5
,,,,09-30-2021,,,,,,,,,,19089.5
,,,,08-31-2021,,,,,,,,,,19089.5
,,,,07-31-2021,,,,,,,,,,19089.5
,,,,06-30-2021,,,,,,,,,,19089.5
,,,,05-31-2021,,,,,,,,,,19089.5
,,,,04-30-2021,,,,,,,,,,19089.5
,,,,03-31-2021,,,,,,,,,,19089.5
,,,,02-28-2021,,,,,,,,,,19089.5
,,,,01-31-2021,,,,,,,,,,19089.5
270865318_2013,EAST COUNTY TRANSITIONAL LIVING CENTER INC,270865318,2013,12-31-2013,0,0,0,0,0,140946,668090,563555,809036,668090
,,,,11-30-2013,,,,,,,,,,55674.16667
,,,,10-31-2013,,,,,,,,,,55674.16667
,,,,09-30-2013,,,,,,,,,,55674.16667
,,,,08-31-2013,,,,,,,,,,55674.16667
,,,,07-31-2013,,,,,,,,,,55674.16667
,,,,06-30-2013,,,,,,,,,,55674.16667
,,,,05-31-2013,,,,,,,,,,55674.16667
,,,,04-30-2013,,,,,,,,,,55674.16667
,,,,03-31-2013,,,,,,,,,,55674.16667
,,,,02-28-2013,,,,,,,,,,55674.16667
